date,close.WF,close.MK,ExpectedReturn.WF (%age),ExpectedReturn.MK (%age),Sheet_Name,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,,,,,Risk Estimation,,"ρ λ,s = Correlation (ERW, Sentiment) ",-0.05697226,,,,,,,,,,,,,,
,,,,,Risk Estimation,,,,,,,,,,,,,,,,,
,,,,,Risk Estimation,,"ρ λ,m = Correlation (ERW, Market ER)",0.7822005105507964,,,,,,,,,,,,,,
,,,,,Risk Estimation,,Standard deviation (SD -W),1.3970401500690286,0.013970401500690286,,,,,,,,,,,,,
,,,,,Risk Estimation,,Standard deviation (SD -M),0.9303086899522345,0.009303086899522344,,,,,,,,,,,,,
,,,,,Risk Estimation,,,,,,,,,,,,,,,,,
,,,,,Risk Estimation,,,,,,,,,,,,,,,,,
,,,,,Risk Estimation,,"σλ =   ρλ,m * σλ  +  σλ (1 – ρλ,m  – ρλ,s) + ɛ",,,,,,,,,,,,,,,
,,,,,Risk Estimation,,"Unsystematic risk = σλ (1 – ρ λ, m – ρ λ,s)",,,,,,,,,,,,,,,
,,,,,Risk Estimation,,,,,,,,,,,,,,,,,
,,,,,Risk Estimation,,,,,,,,,,,,,,,,,
,,,,,Risk Estimation,,,Total Voltality = ,"1 - Correlatio(Expected Return, Market Expected Return) - Correlatio(Expected Return, Sentiment score) ",,,,,,,,,,,,,
,,,,,Risk Estimation,,,σλ   =,"(1 – ρ λ, m – ρ λ,s)",,,,,,,,,,,,,
,,,,,Annual data - VaR-CVaR,,Count,0,,,,,,Chance,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,Var(95),0.0,,CVAR(95),,0.05,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,Var(99),0.0,,CVAR(99),,0.01,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,Var(99.9),0.0,,CVar(99.9),,0.09999999999999432,%,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,,,,,,,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,,,,,,,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,Actual Loss,-0.018,2016-09-26 00:00:00,,,,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,,,,,,,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,Conditional Var:,,,,,,,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,Conditional VaR (C-VaR) = (1/VaR)*SUM(Sum all Historical VaR values in VaR),,,,,,,,VaR,,,,,
,,,,,Annual data - VaR-CVaR,,,Example:,,,,,Number ,,Count = 14,,Number Position,Value at Position,CVaR,C-VaR Value,,
,,,,,Annual data - VaR-CVaR,,,,,,,Sorted ER,Position,,,Var(95),1.250000000000001,5,CVAR(95),3.199999999999997,,=1/VaR(95) * sum (from top to position 1.25)
,,,,,Annual data - VaR-CVaR,,,,,,,4,1,,,Var(99),0.2500000000000002,4,CVAR(99),0,,=1/VaR(99) * sum (from top to position 0.25)
,,,,,Annual data - VaR-CVaR,,,,,,,6,2,,,Var(99.9),0.024999999999997247,0.1,CVar(99.9),0,,=1/VaR(99.9) * sum (from top to position 0.025)
,,,,,Annual data - VaR-CVaR,,,,,,,7,3,,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,,,,8,4,,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,,,,9,5,,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,,,,10,6,,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,,,,11,7,,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,,,,12,8,,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,,,,14,9,,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,,,,15,10,,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,,,,17,11,,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,,,,18,12,,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,,,,19,13,,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,,,,20,14,,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,,,,22,15,,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,,,,24,16,,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,,,,25,17,,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,,,,26,18,,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,,,,27,19,,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,,,,28,20,,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,,,,29,21,,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,,,,30,22,,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,,,,32,23,,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,,,,34,24,,,,,,,,,
,,,,,Annual data - VaR-CVaR,,,,,,,35,25,,,,,,,,,
,,,,,Var- Sentiment Stocks Data,,Count,0.0,,,,,,,,,,,,,,
,,,,,Var- Sentiment Stocks Data,,,,,,,,,,,,,,,,,
,,,,,Var- Sentiment Stocks Data,,Var(95),0.0,,CVAR(95),,0.05,,,,,,,,,,
,,,,,Var- Sentiment Stocks Data,,,,,,-0.05,,,,,,,,,,,
